  1.0000000000000000e+01   5.4526286284144854e+50   2.5358788385283440e+55   2.6356350673971656e+51   2.5594545795536092e+48   1.5036511850200331e+50   1.0107364134015406e+56   4.8262161955337239e+53   2.2896309786441095e+55
  1.1000000000000000e+01   6.3652190372098638e+50   3.3811463055521859e+55   3.2460580887506033e+51   3.6914367311059847e+48   2.0377512201589933e+50   1.4147119824610098e+56   6.0808093703583139e+53   2.9998662095761143e+55
  1.2000000000000000e+01   7.1828120676463920e+50   4.1314589142410692e+55   3.8166282308498753e+51   5.2033667281482039e+48   2.6451773968670256e+50   1.7888360208195122e+56   7.6043980887890482e+53   3.7750998893799468e+55
  1.3000000000000000e+01   8.3009616509861298e+50   4.9746237310012315e+55   4.3592008481339102e+51   7.2065661213113896e+48   3.3000549250499278e+50   2.1401011462193262e+56   9.4219859835963845e+53   4.5879341226229728e+55
  1.4000000000000000e+01   1.1712241778487570e+51   6.7285679788913471e+55   7.5389298368923288e+51   1.2359328652291111e+49   4.8178382644838875e+50   3.6785200913558809e+56   1.3744516627658991e+54   6.1875837071537018e+55
  1.5000000000000000e+01   1.3102893029578263e+51   7.3424265330182475e+55   8.2444236436292335e+51   1.6674162910135158e+49   5.7118408694784495e+50   4.1552821995248104e+56   1.6713375573353281e+54   7.1915667522314983e+55
  1.6000000000000000e+01   1.5659893643410110e+51   8.4268132721377142e+55   8.9929697732653762e+51   2.2866914846384067e+49   6.5830132464346462e+50   4.6299335129788490e+56   2.0442392547304654e+54   8.1639128726193673e+55
  1.7000000000000000e+01   1.8892314386728573e+51   9.5754188058190548e+55   9.7845723854514482e+51   3.2887636042787400e+49   7.4263557672971320e+50   5.1038183428913391e+56   2.5495842308490054e+54   9.1022329669978380e+55
  1.8000000000000000e+01   2.2581834915361538e+51   1.0769437052488944e+56   1.0584902374267554e+52   4.8457013262951358e+49   8.2333685609655113e+50   5.5629743287789408e+56   3.2215933568261775e+54   1.0002317010730609e+56
  1.9000000000000000e+01   2.4229889691179684e+51   1.1434174524094471e+56   1.1585408018288862e+52   7.7233957356513193e+49   9.6730450683098370e+50   6.4602527122682163e+56   4.5006497930908710e+54   1.1323268604338376e+56
  2.0000000000000000e+01   2.6715069027108830e+51   1.1935649494980968e+56   1.2124716062631626e+52   1.0702643341357856e+50   1.0482778935838159e+51   6.7764815658876749e+56   5.5820704794536355e+54   1.2210686732121249e+56
  2.1000000000000000e+01   2.8704164403158514e+51   1.1926536823479834e+56   1.2641643975471734e+52   1.6039334834429350e+50   1.1240242618440618e+51   7.0693910368236215e+56   7.2637623363357632e+54   1.3039339954226454e+56
  2.2000000000000000e+01   3.1610972917032560e+51   1.2102925593815216e+56   1.3166705727099157e+52   2.5108877475569821e+50   1.1961574020860845e+51   7.3502633515089907e+56   9.8407206273024921e+54   1.3817740627458988e+56
  2.3000000000000000e+01   3.2070150050092515e+51   1.2149040088057616e+56   1.2648322041886674e+52   3.6643622762856560e+50   1.2806341146795596e+51   7.3207625096510267e+56   1.3108963862662931e+55   1.4586765523556356e+56
  2.4000000000000000e+01   3.4471401769492717e+51   1.1871560109505630e+56   1.3005652978041168e+52   4.7293130523826076e+50   1.3484924378497119e+51   7.5141144065203916e+56   1.6013727578025993e+55   1.5308125208923902e+56
  2.5000000000000000e+01   3.6146415538465327e+51   1.1684886216491080e+56   1.3321349549639402e+52   5.5027127604347995e+50   1.4123668053807908e+51   7.7003134812177111e+56   1.8199594180849443e+55   1.5987419169843692e+56
  2.6000000000000000e+01   3.6883372277067435e+51   1.1443598177976129e+56   1.3588636137676877e+52   5.9826682070629304e+50   1.4734176676395136e+51   7.8761637865005416e+56   1.9625464514635608e+55   1.6634398594205979e+56
  2.7000000000000000e+01   3.4142477658823409e+51   1.0488018785079987e+56   1.2522142182128057e+52   6.3224937953881112e+50   1.4914725155190340e+51   7.4217085182767735e+56   2.0574671933579276e+55   1.6818635409558526e+56
  2.8000000000000000e+01   3.3991795118530008e+51   9.8084764398921799e+55   1.2669183993741089e+52   6.6918347364556982e+50   1.5507524073560168e+51   7.5367393087352714e+56   2.1567587972903458e+55   1.7436973850994145e+56
  2.9000000000000000e+01   3.3783874964836486e+51   9.4152737851608194e+55   1.2816504926916882e+52   6.8978452174214195e+50   1.6078902401011045e+51   7.6622275641971530e+56   2.2210500838527295e+55   1.8036491358093481e+56
  3.0000000000000000e+01   3.3203540477228596e+51   9.1210614371271143e+55   1.2959761379288406e+52   6.8946578483450526e+50   1.6633650622428151e+51   7.7966685765534791e+56   2.2423754964490204e+55   1.8621664475065829e+56
  3.1000000000000000e+01   3.2246025194787527e+51   8.6945807783539651e+55   1.3109725174164224e+52   6.7768008423042223e+50   1.7181641296891463e+51   7.9397471304248210e+56   2.2366662433836010e+55   1.9197550232389049e+56
  3.2000000000000000e+01   2.9859310889343937e+51   8.2415284015324591e+55   1.2290634493595359e+52   6.5274974621100161e+50   1.7260770822980302e+51   7.5625321301351006e+56   2.1891206997202116e+55   1.9279511175112454e+56
  3.3000000000000000e+01   2.9098075180393433e+51   8.1740549696797081e+55   1.2377495513498047e+52   6.2699417906725102e+50   1.7802197213197901e+51   7.6738654412743750e+56   2.1418621609767108e+55   1.9847920291239878e+56
  3.4000000000000000e+01   2.8216019790174694e+51   8.0039037951190958e+55   1.2479542718399571e+52   6.0070324498419413e+50   1.8339120446668381e+51   7.7953181712424825e+56   2.0908923067560316e+55   2.0407806813664702e+56
  3.5000000000000000e+01   2.7231287376598535e+51   7.8447736886564766e+55   1.2589994330003265e+52   5.6903101805293540e+50   1.8873045361369965e+51   7.9243046114979880e+56   2.0260787176739168e+55   2.0960247692868969e+56
  3.6000000000000000e+01   2.5438550621944529e+51   7.6242542261900468e+55   1.2294587029433805e+52   5.3170024639167866e+50   1.9267695001445566e+51   7.8215822802796681e+56   1.9478668110837730e+55   2.1306543247077333e+56
  3.7000000000000000e+01   2.4690295687317151e+51   7.6636912390528150e+55   1.2370038721498390e+52   4.9636574121187159e+50   1.9819351714675638e+51   7.9257836642660994e+56   1.8711864257322783e+55   2.1868675948838281e+56
  3.8000000000000000e+01   2.3673052184679391e+51   7.4965825263338660e+55   1.2456869831833172e+52   4.5857382719349892e+50   2.0366472337868404e+51   8.0369081001018198e+56   1.7878041607482188e+55   2.2420723418529967e+56
  3.9000000000000000e+01   2.2602783523345394e+51   7.3074255010037262e+55   1.2553780970223056e+52   4.1973807782033283e+50   2.0907447384334176e+51   8.1531931983318460e+56   1.7006295866903000e+55   2.2961338940229397e+56
  4.0000000000000000e+01   2.1187844497614677e+51   7.1100107482998490e+55   1.2622780911339888e+52   3.8493361571993822e+50   2.1652014773334514e+51   8.2562119652767469e+56   1.6322349966533424e+55   2.3597815291066977e+56
  4.1000000000000000e+01   2.0463102299747962e+51   7.0350325618899492e+55   1.2705164484027549e+52   3.5400290193909451e+50   2.2209449907930732e+51   8.3549520251196392e+56   1.5615346577225940e+55   2.4142276754350375e+56
  4.2000000000000000e+01   1.9906123989418827e+51   7.0500042462245436e+55   1.2801515748687112e+52   3.2506448105191117e+50   2.2751847893517289e+51   8.4601392820495990e+56   1.4962171918613224e+55   2.4669269672198194e+56
  4.3000000000000000e+01   1.9010759001142609e+51   6.7625289831478130e+55   1.2911893913885811e+52   2.9818226222583304e+50   2.3280182257215391e+51   8.5714005924774616e+56   1.4362661595131576e+55   2.5178928240952743e+56
  4.4000000000000000e+01   1.7971400821336620e+51   6.6062508801119789e+55   1.3041470445875508e+52   2.7622430548433982e+50   2.4104905191533983e+51   8.7081987036738981e+56   1.4041208496555694e+55   2.5868840811257949e+56
  4.5000000000000000e+01   1.7483454246928852e+51   6.5167975460002106e+55   1.3149351554836498e+52   2.5578834071916127e+50   2.4638217245612008e+51   8.8094261125602860e+56   1.3593355258782828e+55   2.6372735306216703e+56
  4.6000000000000000e+01   1.7050072471161077e+51   6.4297039304957779e+55   1.3272965337541257e+52   2.3805298476278885e+50   2.5156038394670798e+51   8.9179494392310142e+56   1.3218464310985083e+55   2.6859406221633986e+56
  4.7000000000000000e+01   1.6710145361477698e+51   6.3711000804844281e+55   1.3409651549648884e+52   2.2262127060740786e+50   2.5658902562080677e+51   9.0324651655103308e+56   1.2907816943827359e+55   2.7329401779644719e+56
  4.8000000000000000e+01   1.5776518000462627e+51   6.1665552884716946e+55   1.3367573513509366e+52   2.1141989505268202e+50   2.6306347044613784e+51   9.0602048709040023e+56   1.2853082756882417e+55   2.7858562885708244e+56
  4.9000000000000000e+01   1.5420583470874186e+51   6.0468315955893552e+55   1.3498377971936197e+52   2.0024533614659545e+50   2.6801184692665212e+51   9.1657353616417317e+56   1.2650416658053936e+55   2.8314533868595447e+56
  5.0000000000000000e+01   1.5073690896718559e+51   5.9113888048969368e+55   1.3638970479590218e+52   1.9128533187917154e+50   2.7280957923534497e+51   9.2758423886750912e+56   1.2507671226516405e+55   2.8755462928946859e+56
  5.1000000000000000e+01   1.5019684988971874e+51   5.9412553150158875e+55   1.3785858963617957e+52   1.8442502071748029e+50   2.7746113987861105e+51   9.3885369442995009e+56   1.2423137725695571e+55   2.9181693232915239e+56
  5.2000000000000000e+01   1.3902542394309711e+51   5.5805374364628600e+55   1.3494706552106173e+52   1.8046823329712863e+50   2.8036183231875173e+51   9.2587964566964200e+56   1.2492385248085557e+55   2.9397699515059060e+56
  5.3000000000000000e+01   1.3712163208531486e+51   5.5085491432380127e+55   1.3620167469205573e+52   1.7674663280332907e+50   2.8483378534683794e+51   9.3549125332402220e+56   1.2490018033372446e+55   2.9804001315749323e+56
  5.4000000000000000e+01   1.3187058574946409e+51   5.2236809400660908e+55   1.3747613390414531e+52   1.7420726807668189e+50   2.8916222786987340e+51   9.4514839284119818e+56   1.2522528837135186e+55   3.0196919684526820e+56
  5.5000000000000000e+01   1.2768637803105732e+51   5.0158430019025616e+55   1.3876038388042104e+52   1.7256370452960878e+50   2.9336444368017626e+51   9.5479590462161566e+56   1.2581805726536880e+55   3.0577336431394244e+56
  5.6000000000000000e+01   1.1853732114568109e+51   4.7497938994349201e+55   1.3420223580658761e+52   1.7121192081711350e+50   2.9307416297459746e+51   9.3094221373909591e+56   1.2650273901274769e+55   3.0519401191977403e+56
  5.7000000000000000e+01   1.1450280718148221e+51   4.5471421386641561e+55   1.3523832176928705e+52   1.7062191975080560e+50   2.9711932976157906e+51   9.3882655452284854e+56   1.2730177267781685e+55   3.0882108220148644e+56
  5.8000000000000000e+01   1.1041156305052761e+51   4.3417285745932993e+55   1.3629021486466173e+52   1.7044983676751189e+50   3.0106361689830506e+51   9.4679994105762863e+56   1.2822978160449042e+55   3.1234464723332672e+56
  5.9000000000000000e+01   1.0606458758655989e+51   4.1284457528948464e+55   1.3735213802896266e+52   1.7054889480011725e+50   3.0491511933540623e+51   9.5483264894321874e+56   1.2924418460953897e+55   3.1576812695813805e+56
  6.0000000000000000e+01   9.9588621105152641e+50   3.9730341079003388e+55   1.3238606088188541e+52   1.6939038672913750e+50   3.0305204344382385e+51   9.2734071433203960e+56   1.2943696239835431e+55   3.1386255905960700e+56
  6.1000000000000000e+01   9.6345507993036946e+50   3.8122600612118675e+55   1.3326328787855146e+52   1.6970735392008977e+50   3.0675768241424272e+51   9.3416467187605803e+56   1.3045997700507789e+55   3.1711687437707421e+56
  6.2000000000000000e+01   9.1576187710171597e+50   3.5747842255869736e+55   1.3414517314106101e+52   1.7020882828015096e+50   3.1037175791259780e+51   9.4104679981162208e+56   1.3155930436061946e+55   3.2027825590134514e+56
  6.3000000000000000e+01   8.7711381615749305e+50   3.3950778603433005e+55   1.3502048010544638e+52   1.7094894723224647e+50   3.1392694218032489e+51   9.4792271526683789e+56   1.3276875021945381e+55   3.2337293919879056e+56
  6.4000000000000000e+01   8.2028054098909070e+50   3.2138115492810462e+55   1.3127275699124069e+52   1.7053786425016348e+50   3.1323341684356954e+51   9.2738240422065248e+56   1.3334016080671940e+55   3.2253189866270474e+56
  6.5000000000000000e+01   7.9639426456580499e+50   3.1064643119140249e+55   1.3195666186654175e+52   1.7171856338164733e+50   3.1696231466830894e+51   9.3312510487208844e+56   1.3480911052678281e+55   3.2573898477312497e+56
  6.6000000000000000e+01   7.6955321110848354e+50   2.9875973035109690e+55   1.3263528868104306e+52   1.7333080524713228e+50   3.2099445649322223e+51   9.3893757661867567e+56   1.3657247930753615e+55   3.2918696535979465e+56
  6.7000000000000000e+01   7.5284869417987440e+50   2.9212918852410168e+55   1.3333708109737867e+52   1.7552173132354217e+50   3.2555589305858810e+51   9.4502888327710599e+56   1.3872565725144091e+55   3.3306423084455909e+56
  6.8000000000000000e+01   7.1918854902260844e+50   2.8079615841093001e+55   1.3153076658923128e+52   1.7820566754629391e+50   3.2878955240764488e+51   9.3661759496409845e+56   1.4135697515997418e+55   3.3538531356387761e+56
  6.9000000000000000e+01   6.9711101084056147e+50   2.7064069141277012e+55   1.3239757155221466e+52   1.8185286545465112e+50   3.3513431249258061e+51   9.4406536118362706e+56   1.4443720553375844e+55   3.4072663929002670e+56
  7.0000000000000000e+01   6.8327718656227850e+50   2.6427814040095957e+55   1.3359797493900063e+52   1.8647736842188781e+50   3.4246116919754517e+51   9.5388292112645892e+56   1.4804158351255593e+55   3.4689728023763864e+56
  7.1000000000000000e+01   6.7229115970011991e+50   2.5902543925772385e+55   1.3529498255243911e+52   1.9217429259051114e+50   3.5061512697001409e+51   9.6721626886110436e+56   1.5213988207009347e+55   3.5378062031309065e+56
  7.2000000000000000e+01   6.5511252723003510e+50   2.5259756480691502e+55   1.3521776649853578e+52   1.9904536735736063e+50   3.5557390182956471e+51   9.6948099103298319e+56   1.5700038102661224e+55   3.5690315932380122e+56
  7.3000000000000000e+01   6.5246121755695476e+50   2.5010064288987416e+55   1.3807882947984610e+52   2.0618725318453487e+50   3.6452827708916989e+51   9.9080420632417124e+56   1.6140124003732900e+55   3.6451678752429500e+56
  7.4000000000000000e+01   6.4876798880477842e+50   2.4686775693389410e+55   1.4172335173946141e+52   2.1393516095336788e+50   3.7300695748488048e+51   1.0175979810661695e+57   1.6583862673664627e+55   3.7179922983878022e+56
  7.5000000000000000e+01   6.5100258741705590e+50   2.4574472234695823e+55   1.4611221814528383e+52   2.2193107838846562e+50   3.8056550727404279e+51   1.0494165095665661e+57   1.7014397019277413e+55   3.7835850650697100e+56
  7.6000000000000000e+01   6.5579062889537334e+50   2.4753763085891217e+55   1.4455844478214301e+52   2.2683302589704119e+50   3.7875873157353511e+51   1.0392017848553237e+57   1.7304270886339823e+55   3.7570313008927432e+56
  7.7000000000000000e+01   6.6029862133865973e+50   2.4621019824668789e+55   1.4931204811633245e+52   2.3364570093719841e+50   3.8428616564692113e+51   1.0723402559471572e+57   1.7622500208462089e+55   3.8061075832182629e+56
  7.8000000000000000e+01   6.7896521716440037e+50   2.5041065091132135e+55   1.5414956925086360e+52   2.4001070810572838e+50   3.8842207546286629e+51   1.1052799565452303e+57   1.7909151208007098e+55   3.8436883769889923e+56
  7.9000000000000000e+01   6.9169854217454394e+50   2.5165490098789157e+55   1.5871310515862790e+52   2.4582292696390854e+50   3.9139504037096483e+51   1.1353154046998875e+57   1.8164802105794593e+55   3.8714666102268323e+56
  8.0000000000000000e+01   6.9356197078438202e+50   2.5219423046360748e+55   1.4892074676612444e+52   2.4368977498602100e+50   3.7784544020316843e+51   1.0700562901443384e+57   1.7945889612991369e+55   3.7527151508545644e+56
  8.1000000000000000e+01   7.0859518695391050e+50   2.5324620192806990e+55   1.5169780497754616e+52   2.4843096540883864e+50   3.7976652173971762e+51   1.0866871076096738e+57   1.8159571505367775e+55   3.7708141039571700e+56
  8.2000000000000000e+01   7.2349448901953532e+50   2.5445503032861293e+55   1.5365977065003712e+52   2.5286600055054456e+50   3.8149331926891552e+51   1.0972504850153777e+57   1.8377482524652410e+55   3.7867239883009220e+56
  8.3000000000000000e+01   7.1900761313687796e+50   2.5364208628735548e+55   1.4138494789358756e+52   2.4875243794370226e+50   3.6637700943876635e+51   1.0189959343032345e+57   1.7998533356995653e+55   3.6585150162569464e+56
  8.4000000000000000e+01   7.0365796320120828e+50   2.4243557339198005e+55   1.4169433703898764e+52   2.5275416443346571e+50   3.6839027170035740e+51   1.0189004090436014e+57   1.8232516610481337e+55   3.6752551116517090e+56
  8.5000000000000000e+01   6.9323137364639475e+50   2.3444819094456267e+55   1.4143503710148550e+52   2.5651390782889884e+50   3.7069953156041306e+51   1.0154303637412523e+57   1.8472565639634815e+55   3.6938162801314974e+56
  8.6000000000000000e+01   6.7037047368484736e+50   2.2245380979117337e+55   1.4075898261564134e+52   2.5995175375607727e+50   3.7333594980922644e+51   1.0098744922428436e+57   1.8711173338881654e+55   3.7145417366047021e+56
  8.7000000000000000e+01   6.3893676061062141e+50   2.1112795111101816e+55   1.3400082054962207e+52   2.5924621246201998e+50   3.6838293638732926e+51   9.6988113133409619e+56   1.8638199297255095e+55   3.6701807056192397e+56
  8.8000000000000000e+01   6.1589000078608186e+50   2.0101976091129343e+55   1.3306079686851732e+52   2.6169073313354624e+50   3.7161229734515967e+51   9.6401091415429306e+56   1.8851686326728921e+55   3.6949315616248280e+56
  8.9000000000000000e+01   5.7925076144196484e+50   1.8631256178868055e+55   1.3217387761145360e+52   2.6356085132757520e+50   3.7511196230359410e+51   9.5917941617176768e+56   1.9051025473665451e+55   3.7216569521098329e+56
  9.0000000000000000e+01   5.4709552378727364e+50   1.7475515632041385e+55   1.3144167609892574e+52   2.6480612471865424e+50   3.7885001247582264e+51   9.5597099368194233e+56   1.9236249075569867e+55   3.7501589740192624e+56
  9.1000000000000000e+01   5.1279523477389528e+50   1.6395579500324883e+55   1.3174936619341893e+52   2.6789672197238193e+50   3.8542152281943467e+51   9.6248335184390882e+56   1.9580342825899913e+55   3.7998749125978203e+56
  9.2000000000000000e+01   4.8360209303175523e+50   1.5503578323493667e+55   1.3153190956771109e+52   2.6836315230802260e+50   3.8961747031222279e+51   9.6348291165754653e+56   1.9752954841501798e+55   3.8318071766913519e+56
  9.3000000000000000e+01   4.5724522485581485e+50   1.4782667896412063e+55   1.3162063702622696e+52   2.6876072881491380e+50   3.9394071283691003e+51   9.6678156460924749e+56   1.9927461128964761e+55   3.8647830613627402e+56
  9.4000000000000000e+01   4.3202468713655536e+50   1.4100223297023690e+55   1.3552715066550535e+52   2.7531134187665845e+50   4.0677257635823452e+51   9.9586956978630973e+56   2.0575293402503499e+55   3.9649351767880974e+56
  9.5000000000000000e+01   4.1220874872818285e+50   1.3675060554047148e+55   1.3625104065493520e+52   2.7596167110024608e+50   4.1140700663462156e+51   1.0035648183737965e+57   2.0767197136438653e+55   4.0002432204274845e+56
  9.6000000000000000e+01   4.0242966350877810e+50   1.3659554341354733e+55   1.3728928090622715e+52   2.7691971251388108e+50   4.1599422635068627e+51   1.0132982083017825e+57   2.0968594193742591e+55   4.0353343458100096e+56
  9.7000000000000000e+01   3.9331171947429120e+50   1.3658917558219608e+55   1.3862012541597068e+52   2.7820796612524148e+50   4.2048250790656022e+51   1.0248267193927455e+57   2.1179053184303286e+55   4.0698110916101418e+56
  9.8000000000000000e+01   3.8750841702682027e+50   1.3710664423028311e+55   1.4265730843893302e+52   2.8595481284086323e+50   4.3264274965281468e+51   1.0529447423098439e+57   2.1866284671177879e+55   4.1641059367656726e+56
  9.9000000000000000e+01   3.8957710974843817e+50   1.4074577329371352e+55   1.4447839330796973e+52   2.8817613750308643e+50   4.3699908262445819e+51   1.0669994012348776e+57   2.2103180986740831e+55   4.1976684596446219e+56
  1.0000000000000000e+02   3.9681187006194542e+50   1.4582707756705556e+55   1.4649259497640445e+52   2.9100515516866566e+50   4.4115520561197474e+51   1.0818894696901010e+57   2.2356975793554818e+55   4.2298580620780732e+56
  1.0100000000000000e+02   4.0871144486651709e+50   1.5196652113333585e+55   1.4864417522322577e+52   2.9459127891718554e+50   4.4510504342257803e+51   1.0971875431344807e+57   2.2634316919015220e+55   4.2606120368545463e+56
  1.0200000000000000e+02   4.2293116286142884e+50   1.5784995174721692e+55   1.4982152206861589e+52   3.0123251394242164e+50   4.5099924273927528e+51   1.1046369322417101e+57   2.3131552910257369e+55   4.3056663814370138e+56
  1.0300000000000000e+02   4.4545088348004060e+50   1.6572600368242058e+55   1.5200390496001102e+52   3.0698206465442356e+50   4.5465786362643038e+51   1.1191173498575879e+57   2.3484126263906940e+55   4.3343005295892940e+56
  1.0400000000000000e+02   4.6609779839993747e+50   1.7127222115849126e+55   1.5414335942497698e+52   3.1404639005009431e+50   4.5814587054172659e+51   1.1329467823062568e+57   2.3882736940883065e+55   4.3617196808086466e+56
  1.0500000000000000e+02   4.8531762672486123e+50   1.7484897464340693e+55   1.5617418108224660e+52   3.2238498929039289e+50   4.6148658202574081e+51   1.1458476449727446e+57   2.4324541422353697e+55   4.3880769804337739e+56
  1.0600000000000000e+02   5.0369629298783201e+50   1.7791501939664104e+55   1.5326875250274862e+52   3.2862236176498721e+50   4.5957058874551547e+51   1.1269496403093605e+57   2.4614514916375896e+55   4.3716203520355023e+56
  1.0700000000000000e+02   5.2443876530590836e+50   1.8059271341143985e+55   1.5485987287851793e+52   3.3801772922837246e+50   4.6271997949844334e+51   1.1369332118115247e+57   2.5083255204513690e+55   4.3965297479429485e+56
  1.0800000000000000e+02   5.3994130092660567e+50   1.8130060996912596e+55   1.5625274190486965e+52   3.4701355590495135e+50   4.6580503421572396e+51   1.1456919231357218e+57   2.5532653400155901e+55   4.4209482667154067e+56
  1.0900000000000000e+02   5.3908338007517112e+50   1.7720093769889027e+55   1.5105776773231050e+52   3.4919205297700627e+50   4.5913911931663475e+51   1.1130348979997384e+57   2.5546819999398614e+55   4.3661184726187571e+56
  1.1000000000000000e+02   5.4325892936868525e+50   1.7495723198317721e+55   1.5199367380708750e+52   3.5556712653541972e+50   4.6213135775459245e+51   1.1190844970479110e+57   2.5889340335203468e+55   4.3898047690769685e+56
  1.1100000000000000e+02   5.3807586019393128e+50   1.7047746620336502e+55   1.5278096993401517e+52   3.6010351276738912e+50   4.6512704536251330e+51   1.1243513771461281e+57   2.6161674566622527e+55   4.4134976449646163e+56
  1.1200000000000000e+02   5.2944692152539561e+50   1.6625835633343812e+55   1.5344894164151590e+52   3.6267858571162599e+50   4.6814548022427082e+51   1.1290346553619177e+57   2.6359827544638267e+55   4.4373300530440043e+56
  1.1300000000000000e+02   5.0689814464428523e+50   1.5890178361039189e+55   1.4770330879380344e+52   3.5690173186233988e+50   4.5992707328800264e+51   1.0933230286395217e+57   2.6030111824585813e+55   4.3682356442340199e+56
  1.1400000000000000e+02   4.9369370047867499e+50   1.5588097880824616e+55   1.4816678739027110e+52   3.5568972581167429e+50   4.6298687250489440e+51   1.0969564617277075e+57   2.6084749765612147e+55   4.3922975495223014e+56
  1.1500000000000000e+02   4.6412377642238779e+50   1.4764321289899817e+55   1.4861124837403053e+52   3.5315949110124761e+50   4.6610892071980324e+51   1.1005790685376015e+57   2.6092117132032170e+55   4.4167872596349894e+56
  1.1600000000000000e+02   4.3929087435769721e+50   1.4207155497791873e+55   1.4906400904190495e+52   3.4981732182561487e+50   4.6929373604971004e+51   1.1043569073072202e+57   2.6070641688377926e+55   4.4417088608775674e+56
  1.1700000000000000e+02   4.1283317990344589e+50   1.3672332829762139e+55   1.4468100888872652e+52   3.4129638796027100e+50   4.6350602577146966e+51   1.0775990295540805e+57   2.5694378788618341e+55   4.3919144629490161e+56
  1.1800000000000000e+02   3.9372735741188605e+50   1.3405610477165546e+55   1.4516317828666492e+52   3.3757815338381793e+50   4.6677949220910521e+51   1.0817103145880069e+57   2.5658269741141975e+55   4.4174131549757852e+56
  1.1900000000000000e+02   3.6966452051043930e+50   1.2927232825784526e+55   1.4571917362363078e+52   3.3421580545569139e+50   4.7011313311689398e+51   1.0863874156983312e+57   2.5637898257842898e+55   4.4433110664300651e+56
  1.2000000000000000e+02   3.4816939165064991e+50   1.2539502431878980e+55   1.4338549648884347e+52   3.2925379792522937e+50   4.6828794401566145e+51   1.0726945272475312e+57   2.5494203669473260e+55   4.4251219212502707e+56
  1.2100000000000000e+02   3.3160922873455255e+50   1.2297811519988054e+55   1.4406401931196252e+52   3.2712707125100930e+50   4.7173329481314911e+51   1.0782739990911714e+57   2.5524066381242590e+55   4.4517105469956207e+56
  1.2200000000000000e+02   3.2130629944395284e+50   1.2255193108246422e+55   1.4483989338237060e+52   3.2581831979844938e+50   4.7522340218815124e+51   1.0845495629647541e+57   2.5588371642460440e+55   4.4785704702812196e+56
  1.2300000000000000e+02   3.0739637841257083e+50   1.2023614384417099e+55   1.4571151078955635e+52   3.2535481569778099e+50   4.7874407983165414e+51   1.0914938703359945e+57   2.5688181870707836e+55   4.5055959906423267e+56
  1.2400000000000000e+02   2.9656037679925832e+50   1.1864341851564785e+55   1.4440584457163137e+52   3.2532393132255728e+50   4.7936337230980651e+51   1.0841573302026465e+57   2.5797299452985667e+55   4.5055188201720183e+56
  1.2500000000000000e+02   2.9217934640113672e+50   1.1917326496735869e+55   1.4540339047958021e+52   3.2643226673442795e+50   4.8292530900869214e+51   1.0919236444004058e+57   2.5961774411527992e+55   4.5326918620801164e+56
  1.2600000000000000e+02   2.8928680061250262e+50   1.1974205028953849e+55   1.4647659799299104e+52   3.2831497709285315e+50   4.8646685028303691e+51   1.1001731793449508e+57   2.6158474325476006e+55   4.5596684995168889e+56
  1.2700000000000000e+02   2.8502476213988778e+50   1.1918887001241602e+55   1.4761342150059918e+52   3.3093079697277689e+50   4.8997213967975706e+51   1.1088015550361999e+57   2.6385838543894072e+55   4.5863355439500789e+56
